contentsid,alltag,label,title,address,tag,introduction,readcnt,likecnt,reviewcnt,markcnt,snssharecnt,schedulecnt,visitcnt,evelpt,latitude,longitude,phoneno,sbst,img,thumb,tag_orig
CNTS_000000000018480,"여자,남자,휴식,맑음,가을,",관광지,탐나라공화국(제주남이섬),제주특별자치도 제주시 한림읍 금악리 81-8,여자,제주의 자연과 문화를 스토리텔링으로 풀어낸 테마파크,9621,4,5,16,5,0,1,5,33.355577,126.3056877,064-772-2878,"제주 서쪽 한림읍 금악리에 자리 잡은 탐나라공화국은 대한민국 안에 개국한 또 하나의 나라다. 이미 경기도에 남이섬공화국을 만들었던 이 곳 대통령(강우현 대표)은 ‘탐나라공화국은 여행자가 함께 가꾸는 나라’라고 말한다. 이름부터 낯선 탐나라공화국은 제주의 옛 이름 ‘탐라’를 의미한다. 국가도 아닌데 국가를 흉내 낸 형태로 초소형국가체(Micronation)라고 한다. 여권도 있고 이곳에서만 사용하는 화폐도 있다. 

탐나라공화국에 도착해 처음 만나는 건 출입국관리소이다. 입구에 들어서 좌측 작은 카페(Lava)에서 입장료를 내고 비자를 발급받아야 한다. 비자를 받았으니 이제 탐나라공화국을 마음대로 둘러볼 수 있다. 활화산에서나 볼 수 있는 용암 마그마, 〈도덕경 道德經〉의 저자로 알려진 노자를 기리는 공간 노자원, 라오체홀, 수십여 개의 연못과 조각품, 30만권이 소장된 책 박물관 등이다. 라오체홀에는 중국 노자의 고향인 하남성 문화청에서 얻어온 노자 관련 자료가 많다. 또 하남성 출신 진흙 조각가 위칭청의 작품도 전시되어 있다. 제주에는 지형 특성상 호수나 연못이 없는데 탐나라공화국에는 연못이 많이 있다. 크고 작은 연못 80여 개에 시간이 흐르며 물고기나 양서류 등 생명체가 탄생 중이다. 

탐나라공화국에는 수많은 이야기들이 담겨 있다. 어떤 공간에는 고의로 만든 전설이 있기도 하고, ‘길이 없어 길을 내고, 산이 없어 산을 만들다’, ‘내일도 모레도 만나는 날은 오늘입니다’ 등등 의 글귀를 보며 명상에 잠길 수도 있다. 깨진 그릇 조각과 술병, 오래전 농기구와 부엌용품, 흙을 긁어낸 후 드러난 수만 년 전 마그마의 흔적인 절벽과 돌덩어리, 어느 지방에서 보낸 특산품들 이야기까지 다양하고 흥미롭다. 

탐나라공화국을 한 바퀴 관람하고 나면, 세상의 쓰레기를 모아 유의미한 창조물이 된 것에 감탄이 절로 나온다. 엉뚱한 상상력으로 탄생한 탐나라공화국에서 새로운 꿈을 꾸어보는 건 어떨까. 때로는 현실을 떠나 상상하는 것만으로도 스트레스를 날려버릴 수 있다. ",https://api.cdn.visitjeju.net/photomng/imgpath/202111/30/920fa799-a5ec-4f9f-95c8-b7dc9142140b.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/30/59a310a4-b2e4-4b9a-bb5e-bc4d1113ba37.JPG,"여자,남자,휴식,맑음,가을,문화관광,언택트,어트랙션"
CONT_000000000500696,"동굴,경관/포토,부모,흐림,자연경관,포토스팟,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,장애인 화장실,장애인 전용 주차장,아주 어려움,1~2시간",관광지,협재굴(한림공원),제주특별자치도 제주시 한림읍 협재리 2487,동굴,천연기념물 236호로 세계 제3대 불가사의 동굴로 꼽히는 용암동굴,27621,9,5,271,14,0,1,5,33.3894949,126.2396825,064-796-0001~4,"협재굴은 황금굴, 소천굴, 쌍용굴(쌍룡굴), 만장굴과 더불어 제주도의 대표적인 용암동굴이다. 동굴의 길이는 약 200m, 너비 10m, 높이는 5m 정도의 규모이며, 250십만년 전 한라산 일대의 화산이 폭발하면서 생성되었다. 용암동굴이자 석회동굴의 특징이 복합된 2차원적인 동굴이라는 점이 특이하며, 그 일대가 모래와 조개껍질이 섞여있는 패사층으로 되어 있다. 동굴 내부에는 천장에서 뻗어 나온 석종과 마치 바닥으로부터 솟구쳐 나온 듯이 보이는 석순 등이 신비로운 광경을 연출하며, 석종과 석순이 만나 하나의 기둥을 이루는 종유석이 기괴하면서 아름답다. 동굴 벽면에는 석회분이 덮여있어 마치 하나의 거대한 벽화가 새겨져 있는 듯 웅장한 모습을 보이고 있다. 동굴 내부의 온도는 연중 내내 17~18℃를 유지하여 한여름의 이색적인 피서지로 각광을 받고 있고, 한 겨울에는 따뜻한 온도로 추위를 피할 수 있어 각광받고 있다. 협재굴은 천연기념물 제 236호로 지정되어 있고, 페루의 돌소금동굴, 유고의 해중석회동굴과 더불에 세계 제3대 불가사의 동굴로 꼽힐만큼 유명한 곳이다. 협재굴을 빠져 나오면 바로 옆에 쌍용굴(쌍룡굴)이 자리하고 있어 두 동굴을 함께 돌아볼 수 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0ce85715-b7a6-49e0-b668-e9b514a09b88.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9f73d97f-c819-41d9-a6f0-2a54f2c9d300.jpg,"동굴,경관/포토,부모,흐림,자연경관,포토스팟,무장애관광"
CNTS_000000000018797,"숲길,걷기/등산,친구,커플,흐림,여름,자연경관,도보여행,도보,곶자왈,숲,실외,하,기타,산책로,1시간 미만",관광지,화순곶자왈생태탐방숲길,제주특별자치도 서귀포시 안덕면 화순리 2045,숲길,"한라산과 산방산이 보이는, 북방계와 남방계 식물이 공존하는 신비로운 곶자왈",15710,3,5,54,3,0,0,5,33.264614,126.33123,064-794-9008,"곶자왈은 화산활동으로 생긴 바윗덩어리들이 쪼개져 만들어진 요철 지형의 숲으로, 제주도에만 존재한다. 독특한 지형이 구간마다 다른 기후대를 형성하여, 같은 숲안에 다양한 기후대의 식물이 공존하는 특이한 생태계를 보인다. 그중 하나인 화순 곶자왈도 하나의 숲에서 북방한계식물과 남방한계식물을 동시에 관찰할 수 곳이다. 총 9km에 걸쳐 분포하나, 기본코스의 경우 보통걸음으로 30~40분이며 한바퀴를 다 둘러볼 수 있다. 세계적으로 희귀한 동식물 50여종이 서식하고 있다. 

화순 곶자왈은 탐방로가 세 코스로 나뉘어져 있는데, 비교적 산책로가 잘 조성되어 편하게 거닐 수 있다. 산책로 양 옆에는 나무들이 우거져 있고 사람의 손길이 닿지 않고, 다양하게 자라난 식물들을 볼 수 있다. 걷다보면 소나 말을 방목하여 기르기 위해 쌓아진 잣담을 볼 수도 있고, 때로 방목중인 소떼와 마주칠 수도 있다. 전망대에서는 한라산과 산방산이 보이는 풍경을 눈에 담을 수 있다. 
주변 관광지로는 산방산, 화순금모래해변, 제주조각공원 등이 있다. ",https://api.cdn.visitjeju.net/photomng/imgpath/202111/30/a7961a12-e79e-4a4f-ae47-903123185d67.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/30/23fe7e69-6ccf-4bec-8a91-3d7e62c94284.JPG,"숲길,걷기/등산,친구,커플,흐림,여름,자연경관,도보여행,도보,곶자왈,숲"
CNTS_000000000018456,"걷기/등산,경관/포토,친구,맑음,봄",관광지,화순리 유채꽃길,제주특별자치도 서귀포시 안덕면 화순리 1230-4,걷기/등산,서귀포시 안덕면 서광동 사거리부터 화순리 사거리까지의 유채꽃길.,5988,1,5,86,1,0,0,5,33.25176,126.33404,--,"왕복 2차선의 비교적 조그마한 아스팔트 도로로, 대도로를 벗어나 마을과 마을을 이어주는 한적한 도로이기 때문에 차량들이 통행이 그리 많지 않아서 조용한 드라이브가 가능하다. 서귀포시 안덕면 화순리에 있는 곶자왈 지대를 가로지르고 있고, 도로 중간 지점에는 곶자왈 탐방로도 조성되어 있다. ​​​​​​​

​​​​​​​


​​​​​​​​​",https://api.cdn.visitjeju.net/photomng/imgpath/202111/30/010bc443-8fa8-4379-83f9-4598e27bf383.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/30/f1b573bc-dc7d-4d66-9654-1b28f5b466fe.JPG,"걷기/등산,경관/포토,친구,맑음,봄,자연경관,도보여행,도보,포토스팟,봄꽃,유채꽃"
CONT_000000000500024,"계곡,액티비티,맑음,여름,자연경관,체험,레저/체험,수상레저,어트랙션,물놀이,공용주차장,화장실,유도 및 안내시설",관광지,강정천유원지,제주특별자치도 서귀포시 강정통물로 (강정동),계곡,은어들이 춤을 추고 용천수와 바다가 만나는 곳,9362,1,4,23,4,0,0,5,33.233673,126.49047,064-760-4802,"​​옛날부터 물이 많아 마을 이름이 물강(江) 물정(汀)인 서귀포시 최남단 마을로 깨끗함과 아름다움을 그대로 간직하고 있는 강정마을이 있다. 이 마을 동쪽에 위치한 강정천은 한라산의 천연 암반수가 사시사철 흘러내려 수려한 자연환경과 함께 조화를 이루는 명소로 한여름에는 더위를 피하여 찾아오는 피서객으로 만원을 이루고 있다. 제주에서는 보기 힘든 은어가 서식하고 있고, 천연기념물 제327호인 원앙새가 무리를 지어 날아다니는 광경을 목격할 수도 있다. 강정천은 평소 건천을 이루는 제주의 일반 하천과는 달리 사철 맑은 물이 흐르는 곳이며, 서귀포 식수의 70%를 공급하는 생명의 젖줄이기도 하다.
",https://api.cdn.visitjeju.net/photomng/imgpath/202111/30/d09f605d-ce98-4229-9c28-fee50c4aa23f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/30/b1436e7e-3e50-4d07-a087-845716016a2d.jpg,"계곡,액티비티,맑음,여름,자연경관,체험,레저/체험,수상레저,어트랙션,물놀이"
CNTS_000000000021473,"해변,걷기/등산,드라이브,맑음,아주 어려움",관광지,구좌해안로,제주특별자치도 제주시 구좌읍 구좌해안로,해변,온 세상이 수국과 노란색 유채꽃으로 물들 것만 같은 구좌 해안로,3667,1,4,41,2,0,0,5,33.55702,126.727806,--,"구좌 해안로는 구좌읍 동복리 718-1번지에서 김녕리 4320번지에 이르는 도로에 있으며 길이가 2,607m의 도로이다. 구좌 해안로에 가면 수국을 마음껏 볼 수 있는 데, 수국이 만발하면 관광객들이 몰려 사진 찍기 좋은 명소가 된다.

구좌 해안로는 대체로 조용하고 한적하기 때문에 정감 가는 제주 돌담들과 노란색으로 온 세상을 물들일 것 같은 유채꽃들의 분위기에 취해 드라이브하기 좋은 코스이다. 시끄럽고 복잡한 도시를 떠나 현재의 여유를 즐기며 한적하게 마음의 힐링을 하고 싶다면, 구좌 해안로로 드라이브를 하러 와보는 것이 어떨까?",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a5935758-624d-44ed-b941-7f65dc5103b1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6541ab5c-f2d5-4278-8021-0c05c502388b.jpg,"해변,걷기/등산,드라이브,맑음"
CONT_000000000500002,"액티비티,커플,여름,체험,레저/체험,수상레저,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",관광지,김녕요트투어,제주특별자치도 제주시 구좌읍 김녕리 4212-1,액티비티,돌고래와 함께하는 최고급 인테리어 시설의 김녕요트투어,24984,3,4,149,13,0,0,5,33.5582139,126.7373381,064-782-5271~3,"제주시 구좌읍 김녕리 김녕항에 위치한 김녕요트투어는 최고급 인테리어 시설의 럭셔리 요트 ""BONA"" 를 타고 제주 바다위를 누비는 체험이다. 요트선수 국가대표 출신이 조작하는 요트를 타고 오직 바람을 동력으로 항해하는 리얼세일링을 체험할 수 있다. 자연산 생선회, 계절과일, 다과, 및 음료도 제공된다. 

김녕 앞바다 일대는 돌고래 서식지로 요트투어 중 돌고래 출현이 가장 빈번한 곳이다. 김녕바다 아래에는 '두럭산'이라는 해저 산이 있다. 이곳 어종이 풍부하기 때문에 선상 낚시로도 제격이다. 이외에도 노래방, 침실, 와인바, PC룸, 각종 편의시설을 이용할 수 있다. 

초특급 요트에서 즐기는 선상파티(일반투어, 용선투어) 요트투어 (Yacht Tour), 요트 선상의 워크샵, 비즈니스 미팅, 회의, 각종 모임공간(Conference Room), 요트 차터를 통한 제주 탐방, 다도해 탐방(Yacht Charter) 김녕요트클럽 운영 지원, 딩기, 크루저 등의 요트교육, 회원모집운영지원(Yacht Club) 등 주제에 맞는 요트의 체험을 즐길 수 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2caa2401-67a2-4733-abee-1a7b5888db59.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a3f5e1eb-b0c5-4a61-a2e4-470a0e1b27c8.gif,"액티비티,커플,여름,체험,레저/체험,수상레저,어트랙션"
CNTS_000000000020000,"드라이브,커플,맑음,여름",관광지,도두해안도로,제주특별자치도 제주시 도두2동 706-3,드라이브,제주시내에 위치한 해안가도로입니다.,5270,0,4,66,0,0,1,5,33.51039,126.482445,--,"용담에서 도두까지 이어진 해안도로 드라이브코스이며 맛집들과 유명한 카페촌이 있는 곳이다.
약 6.1km의 도로는 경관이 아름답기로 유명하다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2de24d28-de80-476a-90c6-4bf259136d1f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d162b3d4-be1d-40f2-a81a-b6525ec8ed0e.jpg,"드라이브,커플,맑음,여름"
CONT_000000000500162,"커플,친구,일출,봄,오름,자연경관,도보여행,도보,반려동물,반려동물동반입장,혼저옵서개,반려동물동반오름",관광지,두산봉(말미오름),제주특별자치도 서귀포시 성산읍 시흥리 산 1-5,커플,올레1코스의 마스코트 두산봉,6053,2,4,18,1,0,1,5,33.47950858344703,126.88414743068847,064-782-3180,"동사면에서 남사면에 이르는 화구륜은 침식되어 절벽을 이루고 있으며, 반대쪽인 북서쪽 사면에는 풀밭의 평지를 이루고 있다. 두산봉 응회환의 화구구를 마을사람들은 알오름이라 부른다. 남동쪽 사면 중턱까지 곰솔숲을 이루고, 급경사지의 사면에는 왕초피, 남서절벽 하부에 개상사화가 식생하고 있고, 분화구 내에는 참억새와 띠가 군락을 이루며, 그 밑으로 야고가 집단적인 군락을 이루고, 북서사면의 느슨한 평지에는 풀밭을 이루면서 농경지가 조성되어 있다. 몸집이 큰 산이란 뜻의 말미로서 한자로는 斗山 또는 斗山峰 말을 많이 놓아 먹이던 곳이라 해서 몰미오름(고어) 말미오름이라고 불러 ​​​한자명은 馬山 또는 馬山峰 `멀미오름`은 머리라는 뜻에서 ​​​​​​​머리미 멀미오름이 되어 한자로는 頭山 또는 頭山峰으로 표기된다.",https://api.cdn.visitjeju.net/photomng/imgpath/202112/01/de800f68-9d34-472b-bcb9-5a697cca35e4.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/01/32c18c86-fa52-4864-a28a-abd73d42ce3c.JPG,"커플,친구,일출,봄,오름,자연경관,도보여행,도보,반려동물,반려동물동반입장,반려동물동반_오름,반려동물동반_자연,반려동물동반_관광지"
CNTS_000000000018504,"등대,경관/포토,포토스팟",관광지,마라도등대,제주특별자치도 서귀포시 대정읍 가파리 642,등대,동중국해와 제주도 남부해역을 오가는 선박들이 육지초인표지,6930,4,4,30,0,0,0,5,33.116715436368224,126.26951170765687,064-792-8507,,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7c4cd94a-290e-42f7-9a8f-dee857198cfb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/36238f9b-f8ac-48b3-b1e2-40d6259c6a5e.jpg,"등대,경관/포토,포토스팟"
